,日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
1857,106/07/14,"22,364,167","4,773,890,099",213.00,214.50,212.00,213.00,-1.50,"9,330"
1858,106/07/17,"21,400,126","4,566,620,338",215.00,215.50,211.50,213.00, 0.00,"8,537"
1859,106/07/18,"18,756,453","3,998,545,790",213.00,214.00,212.00,214.00,+1.00,"8,905"
1860,106/07/19,"20,661,381","4,428,023,668",212.50,215.00,212.50,214.50,+0.50,"11,699"
1861,106/07/20,"20,795,770","4,468,108,550",215.00,215.50,214.00,215.50,+1.00,"8,261"
1862,106/07/21,"15,422,136","3,302,914,894",214.00,215.00,213.50,214.00,-1.50,"7,558"
1863,106/07/24,"20,002,702","4,279,712,228",213.50,214.50,213.00,214.50,+0.50,"6,805"
1864,106/07/25,"13,853,196","2,965,264,666",214.00,214.50,213.50,214.00,-0.50,"4,836"
1865,106/07/26,"15,900,563","3,393,269,119",215.00,215.00,212.50,213.00,-1.00,"5,219"
1866,106/07/27,"23,045,021","4,959,471,015",213.50,216.00,213.50,215.50,+2.50,"9,138"
1867,106/07/28,"21,121,133","4,498,197,191",213.00,214.00,212.50,213.00,-2.50,"7,997"
1868,106/07/31,"20,363,314","4,352,541,276",211.50,214.50,211.50,214.50,+1.50,"6,039"
1869,106/08/01,"20,314,999","4,325,934,287",212.50,214.00,212.00,212.00,-2.50,"7,318"
1870,106/08/02,"30,528,035","6,574,998,275",214.00,216.00,214.00,216.00,+4.00,"11,028"
1871,106/08/03,"27,097,397","5,779,905,218",213.00,214.00,212.50,213.50,-2.50,"7,041"
1872,106/08/04,"22,187,420","4,735,259,954",213.50,214.00,212.50,213.00,-0.50,"5,240"
1873,106/08/07,"21,594,977","4,653,776,958",213.50,216.50,213.50,216.00,+3.00,"7,115"
1874,106/08/08,"25,223,804","5,483,118,368",217.50,219.00,216.00,217.50,+1.50,"8,404"
1875,106/08/09,"28,129,447","6,035,247,455",215.00,215.50,213.50,214.50,-3.00,"9,826"
1876,106/08/10,"27,440,049","5,866,558,686",215.50,215.50,212.50,214.00,-0.50,"8,227"
1877,106/08/11,"41,592,129","8,803,564,627",211.00,213.50,210.50,212.50,-1.50,"13,751"
1878,106/08/14,"29,414,616","6,233,486,198",213.50,214.00,210.00,211.00,-1.50,"7,719"
1879,106/08/15,"14,385,915","3,073,117,310",213.00,214.50,213.00,214.00,+3.00,"5,250"
1880,106/08/16,"25,206,990","5,357,190,370",214.50,214.50,211.00,213.00,-1.00,"8,610"
1881,106/08/17,"8,353,232","1,785,167,148",213.50,214.00,213.00,214.00,+1.00,"3,120"
1882,106/08/18,"14,363,526","3,043,468,038",212.00,213.00,211.00,212.50,-1.50,"3,999"
1883,106/08/21,"13,847,499","2,934,064,688",212.50,213.00,211.50,211.50,-1.00,"5,152"
1884,106/08/22,"17,330,415","3,710,809,960",213.50,214.50,213.00,214.50,+3.00,"7,908"
1885,106/08/23,"11,757,917","2,531,926,275",215.50,216.00,214.00,215.50,+1.00,"5,873"
1886,106/08/24,"15,426,842","3,341,510,582",216.00,217.00,215.50,217.00,+1.50,"6,953"
1887,106/08/25,"10,975,387","2,384,766,481",217.50,217.50,216.00,217.50,+0.50,"5,546"
1888,106/08/28,"16,512,159","3,564,102,094",215.00,216.50,215.00,216.00,-1.50,"5,673"
1889,106/08/29,"16,561,161","3,569,385,647",216.00,216.00,215.00,216.00, 0.00,"5,587"
1890,106/08/30,"19,674,310","4,274,683,770",216.00,218.00,216.00,217.50,+1.50,"6,732"
1891,106/08/31,"26,945,202","5,837,056,904",217.50,218.00,215.50,216.50,-1.00,"6,585"
1892,106/09/01,"17,805,405","3,851,834,126",215.00,217.50,215.00,216.50, 0.00,"6,956"
1893,106/09/04,"15,053,185","3,273,164,145",216.50,218.00,215.50,217.50,+1.00,"8,635"
1894,106/09/05,"34,514,275","7,503,488,603",218.00,218.00,216.50,218.00,+0.50,"7,065"
1895,106/09/06,"28,148,528","6,117,444,609",216.50,218.00,216.00,217.00,-1.00,"6,999"
1896,106/09/07,"19,198,540","4,170,321,680",218.00,218.50,216.00,217.00, 0.00,"6,586"
1897,106/09/08,"25,512,045","5,549,520,265",217.00,218.00,216.50,218.00,+1.00,"7,969"
1898,106/09/11,"19,387,886","4,215,723,762",219.00,219.50,216.50,217.00,-1.00,"5,305"
1899,106/09/12,"24,862,321","5,437,521,978",219.00,219.50,217.50,219.00,+2.00,"5,992"
1900,106/09/13,"18,336,541","3,998,984,438",217.50,219.00,217.50,218.00,-1.00,"4,598"
1901,106/09/14,"21,508,567","4,701,852,606",218.50,219.00,217.50,218.50,+0.50,"6,314"
1902,106/09/15,"48,901,103","10,668,230,939",218.50,219.00,217.00,218.50, 0.00,"5,253"
1903,106/09/18,"17,812,705","3,905,801,892",219.00,220.00,218.00,219.50,+1.00,"6,714"
1904,106/09/19,"26,255,575","5,742,129,525",221.50,221.50,220.00,221.50,+2.00,"11,072"
1905,106/09/20,"23,434,237","5,179,958,449",221.00,222.00,220.00,221.50, 0.00,"9,347"
1906,106/09/21,"18,645,565","4,125,047,365",221.00,223.00,220.00,221.00,-0.50,"6,604"
1907,106/09/22,"22,456,370","4,930,530,220",221.50,222.00,218.50,218.50,-2.50,"7,431"
1908,106/09/25,"17,458,286","3,797,761,662",217.50,218.50,217.00,217.00,-1.50,"6,250"
1909,106/09/26,"25,003,901","5,392,244,669",217.50,218.00,214.00,214.00,-3.00,"8,768"
1910,106/09/27,"24,794,510","5,353,580,844",217.50,217.50,215.00,215.00,+1.00,"7,326"
1911,106/09/28,"31,616,062","6,788,534,834",215.00,216.00,213.50,214.00,-1.00,"7,749"
1912,106/09/29,"23,954,708","5,184,362,760",216.00,217.50,215.50,216.50,+2.50,"7,507"
1913,106/09/30,"4,254,045","924,823,765",218.00,218.50,216.50,216.50, 0.00,"2,446"
1914,106/10/02,"28,360,551","6,233,064,680",219.50,220.50,218.50,220.50,+4.00,"10,605"
1915,106/10/03,"38,330,938","8,497,244,691",219.00,223.00,219.00,222.50,+2.00,"12,703"
1916,106/10/05,"25,397,939","5,691,251,336",222.00,225.50,222.00,224.50,+2.00,"8,601"
1917,106/10/06,"16,040,516","3,604,683,862",225.00,225.50,223.50,224.50, 0.00,"7,612"
1918,106/10/11,"67,649,562","15,633,206,754",226.50,233.50,226.50,233.00,+8.50,"20,879"
1919,106/10/12,"44,176,186","10,450,920,432",235.00,237.50,234.50,237.50,+4.50,"16,490"
1920,106/10/13,"23,145,071","5,465,540,327",237.50,237.50,234.50,237.50, 0.00,"10,507"
1921,106/10/16,"20,673,072","4,906,963,355",237.50,238.00,236.00,238.00,+0.50,"6,764"
1922,106/10/17,"17,652,304","4,171,891,244",238.00,238.00,235.00,235.50,-2.50,"6,336"
1923,106/10/18,"28,970,850","6,901,364,183",239.50,239.50,237.00,237.50,+2.00,"10,330"
1924,106/10/19,"23,481,776","5,636,769,464",239.50,241.50,239.00,239.00,+1.50,"9,033"
1925,106/10/20,"27,056,035","6,456,386,670",238.00,239.50,237.50,237.50,-1.50,"7,206"
1926,106/10/23,"15,959,559","3,820,927,681",239.00,240.00,238.50,239.00,+1.50,"6,686"
1927,106/10/24,"16,100,570","3,842,463,252",240.00,240.00,238.00,238.00,-1.00,"6,034"
1928,106/10/25,"17,205,187","4,099,505,436",238.50,239.00,237.50,238.00, 0.00,"5,808"
1929,106/10/26,"12,959,717","3,069,618,429",237.00,238.00,236.00,236.00,-2.00,"4,947"
1930,106/10/27,"18,040,541","4,304,460,160",237.50,240.00,237.50,239.00,+3.00,"5,715"
1931,106/10/30,"30,241,990","7,358,619,170",242.00,245.00,241.50,243.00,+4.00,"10,609"
1932,106/10/31,"22,582,013","5,497,062,659",243.50,245.00,241.50,243.00, 0.00,"8,176"
1933,106/11/01,"20,465,054","4,975,624,502",243.50,245.00,241.50,242.50,-0.50,"6,464"
1934,106/11/02,"16,309,342","3,940,181,714",242.00,242.50,240.50,241.00,-1.50,"5,912"
1935,106/11/03,"18,327,682","4,386,122,470",240.50,241.00,238.50,239.00,-2.00,"5,621"
1936,106/11/06,"21,029,515","5,063,670,900",243.50,244.00,239.00,239.50,+0.50,"6,601"
1937,106/11/07,"21,689,261","5,266,500,464",242.00,244.00,241.50,244.00,+4.50,"6,729"
1938,106/11/08,"14,579,103","3,536,455,029",243.00,243.50,242.00,242.50,-1.50,"4,610"
1939,106/11/09,"21,366,949","5,151,628,572",240.50,243.00,240.00,241.00,-1.50,"6,339"
1940,106/11/10,"15,061,296","3,629,826,936",240.00,242.00,239.50,240.50,-0.50,"4,465"
1941,106/11/13,"12,087,858","2,904,559,294",240.00,241.50,239.50,239.50,-1.00,"4,288"
1942,106/11/14,"17,229,176","4,132,433,432",241.00,241.00,239.00,240.00,+0.50,"4,130"
1943,106/11/15,"29,720,308","7,063,591,898",239.00,239.50,236.00,237.50,-2.50,"9,224"
1944,106/11/16,"17,274,172","4,118,927,788",238.00,240.00,237.50,238.00,+0.50,"5,683"
1945,106/11/17,"18,741,825","4,528,440,917",240.50,242.50,240.50,241.50,+3.50,"5,647"
1946,106/11/20,"19,811,271","4,744,311,377",241.00,241.50,238.00,238.50,-3.00,"5,935"
1947,106/11/21,"22,878,024","5,529,803,248",240.00,243.00,239.50,243.00,+4.50,"7,942"
1948,106/11/22,"27,251,431","6,631,376,152",244.50,244.50,242.00,242.00,-1.00,"7,655"
1949,106/11/23,"9,562,763","2,320,934,646",242.00,243.50,241.50,242.50,+0.50,"4,253"
1950,106/11/24,"11,404,453","2,777,319,771",242.00,244.50,241.50,244.00,+1.50,"3,910"
1951,106/11/27,"32,247,327","7,696,717,391",240.00,240.00,237.00,237.00,-7.00,"14,743"
1952,106/11/28,"47,834,178","11,198,457,400",234.50,235.00,233.00,234.00,-3.00,"15,262"
1953,106/11/29,"26,535,797","6,234,161,137",235.00,236.00,234.50,234.50,+0.50,"6,976"
1954,106/11/30,"112,262,770","25,539,072,296",226.50,230.50,226.00,226.00,-8.50,"21,352"
1955,106/12/01,"38,356,265","8,830,392,980",228.50,233.50,227.50,231.00,+5.00,"17,632"
1956,106/12/04,"22,939,032","5,347,622,547",232.50,234.50,231.00,234.00,+3.00,"7,763"
1957,106/12/05,"30,189,765","6,938,661,754",231.00,231.00,228.50,229.50,-4.50,"11,202"
1958,106/12/06,"34,031,690","7,752,572,207",228.00,229.50,226.50,227.00,-2.50,"10,749"
1959,106/12/07,"41,619,903","9,349,711,831",226.50,226.50,222.50,226.50,-0.50,"13,336"
1960,106/12/08,"38,183,260","8,678,808,540",231.00,231.00,224.50,227.00,+0.50,"9,485"
1961,106/12/11,"20,649,609","4,706,571,094",228.50,229.00,227.00,227.50,+0.50,"6,384"
1962,106/12/12,"28,188,584","6,399,536,562",229.50,229.50,225.00,227.50, 0.00,"6,210"
1963,106/12/13,"19,619,331","4,454,578,768",227.50,228.00,226.50,227.00,-0.50,"6,108"
1964,106/12/14,"17,263,313","3,956,456,249",228.00,230.50,227.50,230.50,+3.50,"6,689"
1965,106/12/15,"42,725,779","9,781,791,170",228.50,230.00,226.50,230.00,-0.50,"7,602"
1966,106/12/18,"15,702,664","3,565,805,928",227.00,228.00,226.50,227.00,-3.00,"5,961"
1967,106/12/19,"25,899,129","5,844,605,314",226.50,228.50,224.00,225.00,-2.00,"7,609"
1968,106/12/20,"34,514,333","7,748,610,375",225.00,225.50,223.50,224.50,-0.50,"10,336"
1969,106/12/21,"20,826,164","4,696,105,505",226.50,227.00,224.50,225.00,+0.50,"5,893"
1970,106/12/22,"19,106,483","4,315,809,802",225.00,227.50,224.00,227.50,+2.50,"6,146"
1971,106/12/25,"4,579,675","1,045,118,165",228.00,229.50,226.50,228.50,+1.00,"2,288"
1972,106/12/26,"13,755,843","3,118,538,018",229.00,229.00,225.00,226.00,-2.50,"3,550"
1973,106/12/27,"12,515,245","2,820,168,625",225.00,226.00,225.00,225.00,-1.00,"5,717"
1974,106/12/28,"24,370,371","5,521,736,966",226.50,228.00,225.00,226.00,+1.00,"7,413"
1975,106/12/29,"25,610,443","5,861,624,377",227.50,230.00,226.50,229.50,+3.50,"8,325"
1976,107/01/02,"18,055,269","4,188,555,408",231.50,232.50,231.00,232.50,+3.00,"9,954"
1977,107/01/03,"31,706,091","7,504,382,512",236.00,238.00,235.50,237.00,+4.50,"13,633"
1978,107/01/04,"29,179,613","6,963,192,636",240.00,240.00,236.50,239.50,+2.50,"10,953"
1979,107/01/05,"23,721,255","5,681,934,695",240.00,240.00,238.00,240.00,+0.50,"8,659"
1980,107/01/08,"21,846,692","5,281,823,362",242.00,242.50,240.50,242.00,+2.00,"10,251"
1981,107/01/09,"19,043,123","4,588,314,012",242.00,242.00,239.50,242.00, 0.00,"7,124"
1982,107/01/10,"25,716,220","6,118,683,273",241.50,242.00,236.00,236.50,-5.50,"10,534"
1983,107/01/11,"32,070,338","7,500,674,455",235.00,236.00,232.50,235.00,-1.50,"9,199"
1984,107/01/12,"23,141,291","5,463,302,207",234.50,238.00,233.50,237.00,+2.00,"7,905"
1985,107/01/15,"28,576,533","6,832,851,887",240.00,240.00,238.00,240.00,+3.00,"9,756"
1986,107/01/16,"23,407,632","5,609,009,540",240.00,240.50,238.00,240.50,+0.50,"8,156"
1987,107/01/17,"38,118,119","9,207,582,787",240.50,243.00,239.00,242.00,+1.50,"12,593"
1988,107/01/18,"50,119,952","12,406,562,364",245.00,250.00,245.00,248.50,+6.50,"19,482"
1989,107/01/19,"55,061,292","13,975,174,348",253.50,255.50,251.50,255.50,+7.00,"18,801"
1990,107/01/22,"45,907,509","11,934,882,643",257.50,262.00,257.00,261.50,+6.00,"13,558"
1991,107/01/23,"34,606,444","9,155,080,569",262.50,266.00,262.50,266.00,+4.50,"13,993"
1992,107/01/24,"42,600,813","11,022,372,004",263.00,263.00,256.50,258.00,-8.00,"17,287"
1993,107/01/25,"46,214,756","11,981,089,514",258.00,264.00,256.50,258.00, 0.00,"15,826"
1994,107/01/26,"43,514,523","11,101,977,348",256.50,257.50,253.50,255.00,-3.00,"12,821"
1995,107/01/29,"31,306,234","8,067,780,117",259.00,261.50,255.00,258.50,+3.50,"12,211"
1996,107/01/30,"37,410,591","9,523,980,994",256.00,257.50,252.50,253.00,-5.50,"12,987"
1997,107/01/31,"45,807,808","11,670,582,000",253.00,257.50,252.00,255.00,+2.00,"13,553"
1998,107/02/01,"30,900,457","8,022,694,430",257.50,261.00,257.00,259.50,+4.50,"13,598"
1999,107/02/02,"25,707,560","6,633,344,540",259.00,260.00,255.00,259.50, 0.00,"11,404"
2000,107/02/05,"46,554,379","11,742,299,859",251.00,254.50,250.50,253.00,-6.50,"16,909"
2001,107/02/06,"104,448,048","24,944,565,955",242.50,243.50,234.00,239.00,-14.00,"35,455"
2002,107/02/07,"82,299,178","19,903,032,966",245.00,245.50,239.50,240.00,+1.00,"22,962"
2003,107/02/08,"31,192,550","7,468,970,072",239.50,242.00,238.00,238.50,-1.50,"10,274"
2004,107/02/09,"65,939,265","15,227,192,540",230.00,233.00,228.50,232.50,-6.00,"19,749"
2005,107/02/12,"42,917,236","10,113,012,768",235.50,237.50,235.00,236.50,+4.00,"10,851"
2006,107/02/21,"76,396,174","18,582,475,956",244.50,244.50,242.00,242.50,+6.00,"21,512"
2007,107/02/22,"45,492,993","10,977,665,819",244.00,244.00,239.00,239.50,-3.00,"10,071"
2008,107/02/23,"26,985,776","6,578,657,620",241.00,245.00,241.00,245.00,+5.50,"10,178"
2009,107/02/26,"36,165,810","8,910,352,170",247.00,247.50,245.00,246.50,+1.50,"12,565"
2010,107/02/27,"44,699,119","11,061,945,363",250.50,250.50,246.00,246.00,-0.50,"10,908"
2011,107/03/01,"43,847,984","10,669,194,561",244.00,245.00,242.00,243.00,-3.00,"11,589"
2012,107/03/02,"35,289,170","8,453,712,014",240.00,241.00,238.50,240.00,-3.00,"10,440"
2013,107/03/05,"27,337,846","6,607,367,732",242.50,243.00,240.50,241.50,+1.50,"9,321"
2014,107/03/06,"36,945,780","9,155,812,210",245.50,250.00,245.50,250.00,+8.50,"13,977"
2015,107/03/07,"30,391,219","7,525,601,638",248.00,248.50,246.00,247.00,-3.00,"10,521"
2016,107/03/08,"20,645,694","5,172,732,531",249.50,251.50,249.00,249.50,+2.50,"8,817"
2017,107/03/09,"22,887,063","5,723,277,170",250.00,251.00,248.50,250.50,+1.00,"7,050"
2018,107/03/12,"25,100,615","6,370,529,728",252.00,255.00,251.50,254.00,+3.50,"10,550"
2019,107/03/13,"34,264,883","8,816,553,606",255.50,259.00,255.00,259.00,+5.00,"11,700"
2020,107/03/14,"24,254,838","6,220,805,864",256.50,257.50,255.50,257.00,-2.00,"8,518"
2021,107/03/15,"19,396,493","4,965,546,715",258.00,258.00,255.00,255.00,-2.00,"5,945"
2022,107/03/16,"62,989,326","15,930,805,360",253.00,256.00,249.50,255.00, 0.00,"18,058"
2023,107/03/19,"22,440,766","5,679,567,964",252.50,255.50,251.00,255.00, 0.00,"9,888"
2024,107/03/20,"22,335,151","5,640,426,203",253.00,254.00,251.50,253.00,-2.00,"9,334"
2025,107/03/21,"32,977,737","8,325,162,114",255.00,255.00,251.00,252.50,-0.50,"11,575"
2026,107/03/22,"27,000,718","6,797,045,014",254.50,254.50,249.50,251.50,-1.00,"10,475"
2027,107/03/23,"52,974,390","12,994,667,867",245.00,247.00,244.00,245.00,-6.50,"20,513"
2028,107/03/26,"39,487,945","9,582,954,454",241.50,244.50,241.50,243.50,-1.50,"11,404"
2029,107/03/27,"31,100,260","7,732,298,021",248.00,251.00,247.00,251.00,+7.50,"11,698"
2030,107/03/28,"29,924,411","7,349,468,217",247.50,248.00,244.00,245.00,-6.00,"13,041"
2031,107/03/29,"36,427,345","8,888,435,870",243.00,247.00,242.50,244.00,-1.00,"12,832"
2032,107/03/30,"16,996,346","4,212,690,462",247.50,249.50,246.00,246.00,+2.00,"7,578"
2033,107/03/31,"3,603,912","893,664,176",247.50,249.00,246.50,247.50,+1.50,"2,409"
2034,107/04/02,"19,029,003","4,702,581,241",248.50,249.00,245.00,246.50,-1.00,"6,951"
2035,107/04/03,"35,813,944","8,710,200,224",243.00,244.50,242.00,244.00,-2.50,"13,270"
2036,107/04/09,"35,465,824","8,716,801,768",248.00,248.00,243.50,245.00,+1.00,"12,437"
2037,107/04/10,"25,268,994","6,231,896,018",244.50,249.00,243.50,245.50,+0.50,"11,912"
2038,107/04/11,"21,777,935","5,391,978,180",246.50,248.50,246.50,248.00,+2.50,"8,813"
2039,107/04/12,"20,476,657","5,028,226,522",248.50,248.50,244.00,245.00,-3.00,"6,898"
2040,107/04/13,"19,946,548","4,885,963,546",246.00,246.00,244.00,244.50,-0.50,"5,549"
2041,107/04/16,"21,608,528","5,251,556,179",243.00,244.00,242.00,243.50,-1.00,"8,436"
2042,107/04/17,"42,756,389","10,232,256,860",243.00,243.50,237.50,238.00,-5.50,"18,381"
2043,107/04/18,"44,768,048","10,668,587,090",239.50,241.50,236.50,238.00, 0.00,"12,132"
2044,107/04/19,"33,230,989","8,081,404,960",242.00,244.50,241.00,244.50,+6.50,"10,987"
2045,107/04/20,"129,890,087","29,837,344,632",228.00,231.50,228.00,229.00,-15.50,"46,349"
2046,107/04/23,"71,901,975","16,282,275,410",226.50,227.50,225.00,226.50,-2.50,"22,048"
2047,107/04/24,"45,206,892","10,233,860,296",225.00,227.50,225.00,227.00,+0.50,"13,970"
2048,107/04/25,"48,975,110","11,032,111,105",225.50,226.00,224.00,225.00,-2.00,"15,136"
2049,107/04/26,"48,176,657","10,766,085,521",225.00,225.50,221.00,222.00,-3.00,"16,253"
2050,107/04/27,"34,443,459","7,679,131,764",225.00,225.50,221.00,223.50,+1.50,"10,859"
2051,107/04/30,"28,500,789","6,448,117,416",224.50,228.00,222.50,227.00,+3.50,"9,480"
2052,107/05/02,"38,436,942","8,633,492,540",227.00,227.50,222.50,223.00,-4.00,"11,445"
2053,107/05/03,"33,507,731","7,399,813,831",221.00,222.50,220.00,220.50,-2.50,"12,287"
2054,107/05/04,"28,477,722","6,330,594,053",221.00,224.00,220.50,223.00,+2.50,"8,445"
2055,107/05/07,"23,751,759","5,309,421,525",225.00,225.50,221.50,223.50,+0.50,"8,951"
2056,107/05/08,"40,324,763","9,146,327,464",224.00,228.50,223.50,228.00,+4.50,"13,229"
2057,107/05/09,"35,597,934","8,188,991,070",228.50,232.00,228.50,229.50,+1.50,"12,616"
2058,107/05/10,"27,530,377","6,337,230,710",231.00,231.50,229.00,229.50, 0.00,"11,051"
2059,107/05/11,"30,693,910","7,138,428,530",232.00,234.00,230.50,233.00,+3.50,"11,920"
2060,107/05/14,"23,577,637","5,502,726,121",234.50,234.50,232.50,233.00, 0.00,"7,666"
2061,107/05/15,"23,771,769","5,493,470,187",233.50,234.00,229.50,230.50,-2.50,"7,810"
2062,107/05/16,"14,834,107","3,408,682,013",229.50,230.50,228.50,230.50, 0.00,"5,398"
2063,107/05/17,"27,702,737","6,322,484,836",231.00,231.50,226.50,226.50,-4.00,"8,428"
2064,107/05/18,"28,187,541","6,327,474,145",225.50,227.50,223.50,223.50,-3.00,"9,720"
2065,107/05/21,"16,417,815","3,751,438,835",225.00,230.00,225.00,229.00,+5.50,"7,591"
2066,107/05/22,"22,422,097","5,175,634,112",230.00,233.50,229.00,229.00, 0.00,"6,963"
2067,107/05/23,"26,737,899","6,146,178,621",231.50,231.50,228.50,228.50,-0.50,"5,059"
2068,107/05/24,"13,450,610","3,082,675,140",229.50,230.00,228.50,229.00,+0.50,"4,240"
2069,107/05/25,"16,486,294","3,769,909,946",228.50,229.50,228.00,228.50,-0.50,"5,474"
2070,107/05/28,"17,673,270","4,020,203,060",229.50,230.00,226.50,227.00,-1.50,"7,239"
2071,107/05/29,"25,770,776","5,782,293,276",226.50,226.50,223.50,225.00,-2.00,"11,400"
2072,107/05/30,"49,667,788","10,997,306,304",224.00,224.00,220.50,221.00,-4.00,"21,406"
2073,107/05/31,"96,587,458","21,553,655,265",221.50,224.00,220.50,224.00,+3.00,"12,737"
2074,107/06/01,"36,652,094","8,209,412,370",224.50,226.50,224.00,224.00, 0.00,"7,627"
2075,107/06/04,"31,257,480","7,131,988,670",227.50,229.00,227.00,229.00,+5.00,"9,746"
2076,107/06/05,"27,714,384","6,329,201,896",230.00,230.00,226.50,229.00, 0.00,"8,509"
2077,107/06/06,"30,375,441","6,961,135,060",229.00,230.00,227.00,230.00,+1.00,"9,758"
2078,107/06/07,"25,277,266","5,809,345,446",231.00,231.50,228.00,230.00, 0.00,"9,146"
2079,107/06/08,"24,192,851","5,493,234,408",229.00,229.00,226.00,227.00,-3.00,"7,775"
2080,107/06/11,"22,028,933","4,980,629,259",226.50,227.00,225.00,226.00,-1.00,"6,726"
2081,107/06/12,"30,189,360","6,837,374,510",225.00,229.00,224.00,229.00,+3.00,"8,281"
2082,107/06/13,"36,081,120","8,311,856,296",229.00,232.00,228.00,232.00,+3.00,"10,687"
2083,107/06/14,"36,932,041","8,423,126,398",230.00,230.00,226.50,226.50,-5.50,"12,252"
2084,107/06/15,"49,506,679","11,291,127,719",225.00,231.00,224.00,231.00,+4.50,"10,090"
2085,107/06/19,"61,142,624","13,754,800,554",225.50,226.00,224.00,225.00,-6.00,"19,088"
2086,107/06/20,"40,708,701","9,175,159,127",224.50,227.50,223.50,226.00,+1.00,"13,262"
2087,107/06/21,"32,572,707","7,379,769,339",227.50,228.00,226.00,226.50,+0.50,"9,421"
2088,107/06/22,"44,211,409","9,994,644,852",224.50,227.50,224.00,227.50,+1.00,"14,388"
2089,107/06/25,"49,058,211","10,749,795,782",220.00,220.50,218.00,218.00,X0.00,"17,959"
2090,107/06/26,"43,080,346","9,242,648,746",215.50,216.00,212.50,214.50,-3.50,"15,639"
2091,107/06/27,"40,863,414","8,742,004,301",216.00,216.00,212.50,213.00,-1.50,"12,681"
2092,107/06/28,"38,816,780","8,231,075,920",211.00,214.50,210.00,212.00,-1.00,"10,772"
2093,107/06/29,"36,848,680","7,919,779,720",212.00,217.00,212.00,216.50,+4.50,"8,652"
2094,107/07/02,"33,496,442","7,257,081,470",218.50,219.00,214.00,214.00,-2.50,"8,508"
2095,107/07/03,"28,663,220","6,173,115,899",215.50,218.00,213.50,214.50,+0.50,"7,758"
2096,107/07/04,"15,359,295","3,324,927,032",217.00,217.50,215.50,216.00,+1.50,"5,434"
2097,107/07/05,"18,225,416","3,904,832,940",214.00,215.00,213.00,214.50,-1.50,"5,581"
2098,107/07/06,"31,344,962","6,779,063,394",217.50,217.50,215.00,217.00,+2.50,"8,620"
2099,107/07/09,"41,165,793","9,100,880,393",219.50,223.00,218.50,221.50,+4.50,"14,795"
2100,107/07/10,"20,196,957","4,498,264,914",223.00,224.00,222.00,222.00,+0.50,"6,922"
2101,107/07/11,"19,854,690","4,355,547,100",220.00,220.00,218.00,220.00,-2.00,"7,437"
2102,107/07/12,"23,806,051","5,246,628,771",218.00,222.00,218.00,220.50,+0.50,"7,885"
2103,107/07/13,"30,419,311","6,799,894,334",222.50,224.50,222.50,224.50,+4.00,"11,723"
2104,107/07/16,"16,107,254","3,612,296,896",224.50,225.00,223.50,223.50,-1.00,"6,321"
